"Test Number"|"CAS Number "|" Chemical Name"|"Chemical Grade"|"Chemical Analysis"|"Test Method"|" Chemical Purity Mean Op "|" Chemical Purity Mean(%) "|" Chemical Purity Min Op "|" Chemical Purity Min(%) "|" Chemical Purity Max Op "|" Chemical Purity Max(%)"|"Species Scientific Name "|" Species Common Name"|"Species Kingdom "|" Species Phylum "|" Species Sub Phylum "|" Species Superclass "|" Species Class "|" Species Order "|" Species Family "|" Species Genus "|" Species "|" Variety"|"Species Group"|"Organism Lifestage"|" Organism Age Mean Op "|" Organism Age Mean "|" Organism Age Min Op "|" Organism Age Min "|" Organism Age Max Op "|" Organism Age Max "|" Age Units"|"Organism Source"|" Organism Initial Weight Mean Op "|" Organism Initial Weight Mean "|" Organism Initial Weight Min Op "|" Organism Initial Weight Min "|" Organism Initial Weight Max Op "|" Organism Initial Weight Max "|" Organism Initial Weight Units"|Gender|"Organism Comment"|"Exposure Type"|"Media Type"|"Test Location"|"Number of Doses"|"Conc 1 Type (Author) "|" Conc 1 Mean Op (Author) "|" Conc 1 Mean (Author) "|" Conc 1 Min Op (Author) "|" Conc Min 1 (Author) "|" Conc 1 Max Op (Author) "|" Conc 1 Max (Author) "|" Conc 1 Units (Author) "|" Conc 2 Type (Author) "|" Conc 2 Mean Op (Author) "|" Conc 2 Mean (Author) "|" Conc 2 Min Op (Author) "|" Conc Min 2 (Author) "|" Conc 2 Max Op (Author) "|" Conc 2 Max (Author) "|" Conc 2 Units (Author) "|" Conc 3 Type (Author) "|" Conc 3 Mean Op (Author) "|" Conc 3 Mean (Author) "|" Conc 3 Min Op (Author) "|" Conc Min 3 (Author) "|" Conc 3 Max Op (Author) "|" Conc 3 Max (Author) "|" Conc 3 Units (Author)"|"Conc 1 Type (Standardized) "|" Conc 1 Mean Op (Standardized) "|" Conc 1 Mean (Standardized) "|" Conc 1 Min Op (Standardized) "|" Conc Min 1 (Standardized) "|" Conc 1 Max Op (Standardized) "|" Conc 1 Max (Standardized) "|" Conc 1 Units (Standardized) "|" Conc 2 Type (Standardized) "|" Conc 2 Mean Op (Standardized) "|" Conc 2 Mean (Standardized) "|" Conc 2 Min Op (Standardized) "|" Conc Min 2 (Standardized) "|" Conc 2 Max Op (Standardized) "|" Conc 2 Max (Standardized) "|" Conc 2 Units (Standardized) "|" Conc 3 Type (Standardized) "|" Conc 3 Mean Op (Standardized) "|" Conc 3 Mean (Standardized) "|" Conc 3 Min Op (Standardized) "|" Conc Min 3 (Standardized) "|" Conc 3 Max Op (Standardized) "|" Conc 3 Max (Standardized) "|" Conc 3 Units (Standardized)"|Effect|"Effect Measurement"|"EE Comment"|Endpoint|"Response Site"|"Statistical Significance "|" Significance Level Mean Op "|" Significance Level Mean "|" Significance Level Min Op "|" Significance Level Min "|" Significance Level Max Op "|" Significance Level Max"|" Observed Duration Mean Op (Days) "|" Observed Duration Mean (Days) "|" Observed Duration Min Op (Days) "|" Observed Duration Min (Days) "|" Observed Duration Max Op (Days) "|" Observed Duration Max (Days) "|" Observed Duration Units (Days)"|"Chemical Formulation"|"Chemical Comment"|"Species NCBI TaxID"|Control|"Test Type"|Doses|"Experimental Design"|"Other Effects"|"Result Comment"|" Temperature Mean Op "|" Temperature Mean "|" Temperature Min Op "|" Temperature Min "|" Temperature Max Op "|" Temperature Max "|" Temperature Units"|" Dissolved Oxygen Mean Op "|" Dissolved Oxygen Mean "|" Dissolved Oxygen Min Op "|" Dissolved Oxygen Min "|" Dissolved Oxygen Max Op "|" Dissolved Oxygen Max "|" Dissolved Oxygen Units"|" pH Mean Op "|" pH Mean "|" pH Min Op "|" pH Min "|" pH Max Op "|" pH Max"|" Conductivity Mean Op "|" Conductivity Mean "|" Conductivity Min Op "|" Conductivity Min "|" Conductivity Max Op "|" Conductivity Max "|" Conductivity Units"|"General Comments"|"Author "|" Reference Number "|" Title "|" Source "|" Publication Year"|
1293066|7664417|Ammonia|Not reported|Unmeasured|Not coded||NR||NR||NR|Pimephales promelas|Fathead Minnow|Animalia|Chordata|Vertebrata|Osteichthyes|Actinopterygii|Cypriniformes|Cyprinidae|Pimephales|promelas||Fish; Standard Test Species|Larva||2||NR||NR|Day(s)|Not reported||NC||NC||NC|NC|Not coded|NR|Static|Fresh water|Lab|6|Unionized||NR|>|0.5|<|1.0|ppm|||||||||||||||||Unionized||NR|>|0.5|<|1|AI mg/L|||||||||||||||||Mortality|Mortality||LC50|Not reported|Not applicable||NA||NA||NA||2||NR||NR|Day(s)|Not reported|AMMONIA|90988|Concurrent control|Not coded||2 REPLICATES|| DNUM/6//DOSES/10/25/50/75/100 ppm//TESTID/26//OEF/EFFLUENT,CV COMPARISON,AGE EFFECTS//CONC/FROM GRAPH////||20|||||C|||||||NR|||||||||||||NR|   DNUM/6//DOSES/10/25/50/75/100 ppm//TESTID/26//OEF/EFFLUENT,CV COMPARISON,AGE EFFECTS//CONC/FROM GRAPH////|Markle,P.J., J.R. Gully, R.B. Baird, K.M. Nakada, and J.P. Bottomley|51911|Effects of Several Variables on Whole Effluent Toxicity Test Performance and Interpretation|Environ. Toxicol. Chem.19(1): 123-132|2000|
1113285|7664417|Ammonia|Not reported|Measured|Not coded||NR||NR||NR|Ictalurus punctatus|Channel Catfish|Animalia|Chordata|Vertebrata|Osteichthyes|Actinopterygii|Siluriformes|Ictaluridae|Ictalurus|punctatus||Fish; Standard Test Species|Not reported||NR||NR||NR|Not reported|Not reported||NC||NC||NC|NC|Not coded|4-6 IN|Static|Fresh water|Lab|NR|Total||27.6/||NR/||NR/|ppm|||||||||||||||||Total||27.6||NR||NR|AI mg/L|||||||||||||||||Mortality|Mortality||LC50|Not reported|Not applicable||NA||NA||NA|~|7||NR||NR|Day(s)|Not reported|EXCRETION|7998|Not reported|Not coded|||LC100, RECOVERY, TOXICITY SYMPTOMS| CONC/DUE TO EXCRETION//||22.8|||||C||6.5|||||mg/L||8.0|||||||||||NR|   CONC/DUE TO EXCRETION//|Knepp,G.L., and G.F. Arkin|8606|Ammonia Toxicity Levels and Nitrate Tolerance of Channel Catfish|Prog. Fish-Cult.35(4): 221-224|1973|
1106798|7664417|Ammonia|Not reported|Unmeasured|Not coded||NR||NR||NR|Poecilia reticulata|Guppy|Animalia|Chordata|Vertebrata|Osteichthyes|Actinopterygii|Cyprinodontiformes|Poeciliidae|Poecilia|reticulata||Fish; Standard Test Species|Fry||NR||NR||NR|Not reported|Not reported||NC||NC||NC|NC|Not coded|8.25(6.3-11.0) MM|Static|Fresh water|Lab|NR|Total||78.0||NR||NR|mg/L|Unionized||1.34||NR||NR|mg/L|||||||||Total||78||NR||NR|AI mg/L|Unionized||1.34||NR||NR|AI mg/L|||||||||Mortality|Mortality|MSMT/TLM////|LC50|Not reported|Not applicable||NA||NA||NA||2||NR||NR|Day(s)|Not reported|NR|8081|Not reported|Not coded|||MIXTURE| ||77|||||F||||6.60||8.20|mg/L||||7.40||7.50|||||||NR|   |Rubin,A.J., and M.A. Elmaraghy|7898|Studies on the Toxicity of Ammonia, Nitrate and Their Mixtures to the Common Guppy|Water Resour.Ctr.Rep.No.490, Ohio State Univ., Columbus, OH:47 p.|1976|
1292510|7664417|Ammonia|Not reported|Unmeasured|Not coded||NR||NR||NR|Pimephales promelas|Fathead Minnow|Animalia|Chordata|Vertebrata|Osteichthyes|Actinopterygii|Cypriniformes|Cyprinidae|Pimephales|promelas||Fish; Standard Test Species|Larva||14||NR||NR|Day(s)|Not reported||NC||NC||NC|NC|Not coded|NR|Static|Fresh water|Lab|6|Unionized||NR|>|0.5|<|1.0|ppm|||||||||||||||||Unionized||NR|>|0.5|<|1|AI mg/L|||||||||||||||||Mortality|Mortality||LC50|Not reported|Not applicable||NA||NA||NA||2||NR||NR|Day(s)|Not reported|AMMONIA|90988|Concurrent control|Not coded||2 REPLICATES|| DNUM/6//DOSES/20/30/50/75/100 ppm//TESTID/4//OEF/EFFLUENT,CV COMPARISON,AGE EFFECTS//CONC/ONLY CONC TESTED////||20*|||||C|||||||NR|||||||||||||NR|   DNUM/6//DOSES/20/30/50/75/100 ppm//TESTID/4//OEF/EFFLUENT,CV COMPARISON,AGE EFFECTS//CONC/ONLY CONC TESTED////|Markle,P.J., J.R. Gully, R.B. Baird, K.M. Nakada, and J.P. Bottomley|51911|Effects of Several Variables on Whole Effluent Toxicity Test Performance and Interpretation|Environ. Toxicol. Chem.19(1): 123-132|2000|
1106793|7664417|Ammonia|Not reported|Unmeasured|Not coded||NR||NR||NR|Poecilia reticulata|Guppy|Animalia|Chordata|Vertebrata|Osteichthyes|Actinopterygii|Cyprinodontiformes|Poeciliidae|Poecilia|reticulata||Fish; Standard Test Species|Fry||NR||NR||NR|Not reported|Not reported||NC||NC||NC|NC|Not coded|8.0(7.1-11.0) MM|Flow-through|Fresh water|Lab|NR|Total||148.0||NR||NR|mg/L|Unionized||1.48||NR||NR|mg/L|||||||||Total||148||NR||NR|AI mg/L|Unionized||1.48||NR||NR|AI mg/L|||||||||Mortality|Mortality|MSMT/TLM////|LC50|Not reported|Not applicable||NA||NA||NA||1||NR||NR|Day(s)|Not reported|NR|8081|Not reported|Not coded|||MIXTURE| ||77|||||F||||6.80||8.20|mg/L||||6.95||7.50|||||||NR|   |Rubin,A.J., and M.A. Elmaraghy|7898|Studies on the Toxicity of Ammonia, Nitrate and Their Mixtures to the Common Guppy|Water Resour.Ctr.Rep.No.490, Ohio State Univ., Columbus, OH:47 p.|1976|
2059526|7664417|Ammonia|Not coded|Not coded|United States Environmental Protection Agency||7.6||NR||NR|Lepomis macrochirus|Bluegill|Animalia|Chordata|Vertebrata|Osteichthyes|Actinopterygii|Perciformes|Centrarchidae|Lepomis|macrochirus||Fish; Standard Test Species|Not coded||NC||NC||NC|Not coded|Not coded||0.29||NR||NR|g|Not coded|0.29 g|Flow-through|Fresh water|Lab|NC|Not coded|>|117||NR||NR|ppm|||||||||||||||||Not coded|>|117||NR||NR|AI mg/L|||||||||||||||||Mortality|Mortality||LC50|Not coded|Not applicable||NA||NA||NA||4||NR||NR|Day(s)|Unspecified|Aqueous Ammonia (Busan 1215 formulation), 7.6|13106|Control data is presented but without accompanying methodology|Acute|||| |||||||--|||||||--|||||||||||||--|CONTR/STD METHODS USED//   |U.S. Environmental Protection Agency|344|Pesticide Ecotoxicity Database (Formerly:  Environmental Effects Database (EEDB))|Environmental Fate and Effects Division, U.S.EPA, Washington, D.C.:|1992|
1193667|7664417|Ammonia|Not reported|Not reported|Not coded||NR||NR||NR|Cyprinus carpio|Common Carp|Animalia|Chordata|Vertebrata|Osteichthyes|Actinopterygii|Cypriniformes|Cyprinidae|Cyprinus|carpio||Fish; Standard Test Species; U.S. Invasive Species|Not reported||NR||NR||NR|Not reported|Not reported||NC||NC||NC|NC|Not coded|NR|Not reported|Fresh water|Lab|NR|Unionized||620||NR||NR|ug/L|||||||||||||||||Unionized||0.62||NR||NR|AI mg/L|||||||||||||||||Mortality|Mortality||LC50|Not reported|Not applicable||NA||NA||NA||2||NR||NR|Day(s)|Not reported|NR|7962|Not reported|Not coded|||TEMP, HIS, CTENOPHAGYDON IDELLUS| ||20|||||C|||||||NR|||||||||||||NR|   |Xu,J., X. Ma, W. Hou, and X. Han|17378|Effects of Temperature and Ammonia on Silver Carp, Bighead Carp, Grass Carp and Common Carp|China Environ. Sci.14(3): 214-218|1994|
1193659|7664417|Ammonia|Not reported|Not reported|Not coded||NR||NR||NR|Cyprinus carpio|Common Carp|Animalia|Chordata|Vertebrata|Osteichthyes|Actinopterygii|Cypriniformes|Cyprinidae|Cyprinus|carpio||Fish; Standard Test Species; U.S. Invasive Species|Not reported||NR||NR||NR|Not reported|Not reported||NC||NC||NC|NC|Not coded|NR|Not reported|Fresh water|Lab|NR|Unionized||1230||NR||NR|ug/L|||||||||||||||||Unionized||1.23||NR||NR|AI mg/L|||||||||||||||||Mortality|Mortality||LC50|Not reported|Not applicable||NA||NA||NA||.625||NR||NR|Day(s)|Not reported|NR|7962|Not reported|Not coded|||TEMP, HIS, CTENOPHAGYDON IDELLUS| ||15|||||C|||||||NR|||||||||||||NR|   |Xu,J., X. Ma, W. Hou, and X. Han|17378|Effects of Temperature and Ammonia on Silver Carp, Bighead Carp, Grass Carp and Common Carp|China Environ. Sci.14(3): 214-218|1994|
1193668|7664417|Ammonia|Not reported|Not reported|Not coded||NR||NR||NR|Cyprinus carpio|Common Carp|Animalia|Chordata|Vertebrata|Osteichthyes|Actinopterygii|Cypriniformes|Cyprinidae|Cyprinus|carpio||Fish; Standard Test Species; U.S. Invasive Species|Not reported||NR||NR||NR|Not reported|Not reported||NC||NC||NC|NC|Not coded|NR|Not reported|Fresh water|Lab|NR|Unionized||500||NR||NR|ug/L|||||||||||||||||Unionized||0.5||NR||NR|AI mg/L|||||||||||||||||Mortality|Mortality||LC50|Not reported|Not applicable||NA||NA||NA||2.5||NR||NR|Day(s)|Not reported|NR|7962|Not reported|Not coded|||CTENOPHAR YNGODON IDELLUS, TEMP, HIS| ||20|||||C|||||||NR|||||||||||||NR|   |Xu,J., X. Ma, W. Hou, and X. Han|17378|Effects of Temperature and Ammonia on Silver Carp, Bighead Carp, Grass Carp and Common Carp|China Environ. Sci.14(3): 214-218|1994|
1193666|7664417|Ammonia|Not reported|Not reported|Not coded||NR||NR||NR|Cyprinus carpio|Common Carp|Animalia|Chordata|Vertebrata|Osteichthyes|Actinopterygii|Cypriniformes|Cyprinidae|Cyprinus|carpio||Fish; Standard Test Species; U.S. Invasive Species|Not reported||NR||NR||NR|Not reported|Not reported||NC||NC||NC|NC|Not coded|NR|Not reported|Fresh water|Lab|NR|Unionized||650||NR||NR|ug/L|||||||||||||||||Unionized||0.65||NR||NR|AI mg/L|||||||||||||||||Mortality|Mortality||LC50|Not reported|Not applicable||NA||NA||NA||1.5||NR||NR|Day(s)|Not reported|NR|7962|Not reported|Not coded|||TEMP, HIS, CTENOPHAGYDON IDELLUS| ||20|||||C|||||||NR|||||||||||||NR|   |Xu,J., X. Ma, W. Hou, and X. Han|17378|Effects of Temperature and Ammonia on Silver Carp, Bighead Carp, Grass Carp and Common Carp|China Environ. Sci.14(3): 214-218|1994|
1193670|7664417|Ammonia|Not reported|Not reported|Not coded||NR||NR||NR|Cyprinus carpio|Common Carp|Animalia|Chordata|Vertebrata|Osteichthyes|Actinopterygii|Cypriniformes|Cyprinidae|Cyprinus|carpio||Fish; Standard Test Species; U.S. Invasive Species|Not reported||NR||NR||NR|Not reported|Not reported||NC||NC||NC|NC|Not coded|NR|Not reported|Fresh water|Lab|NR|Unionized||440||NR||NR|ug/L|||||||||||||||||Unionized||0.44||NR||NR|AI mg/L|||||||||||||||||Mortality|Mortality||LC50|Not reported|Not applicable||NA||NA||NA||4||NR||NR|Day(s)|Not reported|NR|7962|Not reported|Not coded|||CTENOPHAR YNGODON IDELLUS, TEMP, HIS| ||20|||||C|||||||NR|||||||||||||NR|   |Xu,J., X. Ma, W. Hou, and X. Han|17378|Effects of Temperature and Ammonia on Silver Carp, Bighead Carp, Grass Carp and Common Carp|China Environ. Sci.14(3): 214-218|1994|
1193663|7664417|Ammonia|Not reported|Not reported|Not coded||NR||NR||NR|Cyprinus carpio|Common Carp|Animalia|Chordata|Vertebrata|Osteichthyes|Actinopterygii|Cypriniformes|Cyprinidae|Cyprinus|carpio||Fish; Standard Test Species; U.S. Invasive Species|Not reported||NR||NR||NR|Not reported|Not reported||NC||NC||NC|NC|Not coded|NR|Not reported|Fresh water|Lab|NR|Unionized||660||NR||NR|ug/L|||||||||||||||||Unionized||0.66||NR||NR|AI mg/L|||||||||||||||||Mortality|Mortality||LC50|Not reported|Not applicable||NA||NA||NA||4||NR||NR|Day(s)|Not reported|NR|7962|Not reported|Not coded|||TEMP, HIS, CTENOPHAGYDON IDELLUS| ||15|||||C|||||||NR|||||||||||||NR|   |Xu,J., X. Ma, W. Hou, and X. Han|17378|Effects of Temperature and Ammonia on Silver Carp, Bighead Carp, Grass Carp and Common Carp|China Environ. Sci.14(3): 214-218|1994|
1193665|7664417|Ammonia|Not reported|Not reported|Not coded||NR||NR||NR|Cyprinus carpio|Common Carp|Animalia|Chordata|Vertebrata|Osteichthyes|Actinopterygii|Cypriniformes|Cyprinidae|Cyprinus|carpio||Fish; Standard Test Species; U.S. Invasive Species|Not reported||NR||NR||NR|Not reported|Not reported||NC||NC||NC|NC|Not coded|NR|Not reported|Fresh water|Lab|NR|Unionized||680||NR||NR|ug/L|||||||||||||||||Unionized||0.68||NR||NR|AI mg/L|||||||||||||||||Mortality|Mortality||LC50|Not reported|Not applicable||NA||NA||NA||1||NR||NR|Day(s)|Not reported|NR|7962|Not reported|Not coded|||TEMP, HIS, CTENOPHAGYDON IDELLUS| ||20|||||C|||||||NR|||||||||||||NR|   |Xu,J., X. Ma, W. Hou, and X. Han|17378|Effects of Temperature and Ammonia on Silver Carp, Bighead Carp, Grass Carp and Common Carp|China Environ. Sci.14(3): 214-218|1994|
1193660|7664417|Ammonia|Not reported|Not reported|Not coded||NR||NR||NR|Cyprinus carpio|Common Carp|Animalia|Chordata|Vertebrata|Osteichthyes|Actinopterygii|Cypriniformes|Cyprinidae|Cyprinus|carpio||Fish; Standard Test Species; U.S. Invasive Species|Not reported||NR||NR||NR|Not reported|Not reported||NC||NC||NC|NC|Not coded|NR|Not reported|Fresh water|Lab|NR|Unionized||970||NR||NR|ug/L|||||||||||||||||Unionized||0.97||NR||NR|AI mg/L|||||||||||||||||Mortality|Mortality||LC50|Not reported|Not applicable||NA||NA||NA||1||NR||NR|Day(s)|Not reported|NR|7962|Not reported|Not coded|||TEMP, HIS, CTENOPHAGYDON IDELLUS| ||15|||||C|||||||NR|||||||||||||NR|   |Xu,J., X. Ma, W. Hou, and X. Han|17378|Effects of Temperature and Ammonia on Silver Carp, Bighead Carp, Grass Carp and Common Carp|China Environ. Sci.14(3): 214-218|1994|
1204110|7664417|Ammonia|Not reported|Measured|Not coded||NR||NR||NR|Cyprinus carpio|Common Carp|Animalia|Chordata|Vertebrata|Osteichthyes|Actinopterygii|Cypriniformes|Cyprinidae|Cyprinus|carpio||Fish; Standard Test Species; U.S. Invasive Species|Larva||NR||NR||NR|Not reported|Not reported||NC||NC||NC|NC|Not coded|NR|Flow-through|Fresh water|Lab|NR|Unionized||500||460||540|ug/L|||||||||||||||||Unionized||0.5||0.46||0.54|AI mg/L|||||||||||||||||Mortality|Mortality||LC50|Not reported|Not applicable||NA||NA||NA||28||NR||NR|Day(s)|Not reported|NR|7962|Concurrent control|Not coded|||| EFCT %/GRAPHED//||||22.5*||22.9*|C||||94*||96*|%||||7.22*||7.88*|||||||NR|   EFCT %/GRAPHED//|Mallet,M.J., and I. Sims|18550|Effects of Ammonia on the Early Life Stages of Carp (Cyprinus carpio) and Roach (Rutilus rutilus)|In: R.Muller and R.Lloyd (Eds.), Sublethal and Chronic Effects of Pollutants on Freshwater Fish, Fishing News Books, London19:211-228|1994|
1193662|7664417|Ammonia|Not reported|Not reported|Not coded||NR||NR||NR|Cyprinus carpio|Common Carp|Animalia|Chordata|Vertebrata|Osteichthyes|Actinopterygii|Cypriniformes|Cyprinidae|Cyprinus|carpio||Fish; Standard Test Species; U.S. Invasive Species|Not reported||NR||NR||NR|Not reported|Not reported||NC||NC||NC|NC|Not coded|NR|Not reported|Fresh water|Lab|NR|Unionized||800||NR||NR|ug/L|||||||||||||||||Unionized||0.8||NR||NR|AI mg/L|||||||||||||||||Mortality|Mortality||LC50|Not reported|Not applicable||NA||NA||NA||2||NR||NR|Day(s)|Not reported|NR|7962|Not reported|Not coded|||TEMP, HIS, CTENOPHAGYDON IDELLUS| ||15|||||C|||||||NR|||||||||||||NR|   |Xu,J., X. Ma, W. Hou, and X. Han|17378|Effects of Temperature and Ammonia on Silver Carp, Bighead Carp, Grass Carp and Common Carp|China Environ. Sci.14(3): 214-218|1994|
1193664|7664417|Ammonia|Not reported|Not reported|Not coded||NR||NR||NR|Cyprinus carpio|Common Carp|Animalia|Chordata|Vertebrata|Osteichthyes|Actinopterygii|Cypriniformes|Cyprinidae|Cyprinus|carpio||Fish; Standard Test Species; U.S. Invasive Species|Not reported||NR||NR||NR|Not reported|Not reported||NC||NC||NC|NC|Not coded|NR|Not reported|Fresh water|Lab|NR|Unionized||820||NR||NR|ug/L|||||||||||||||||Unionized||0.82||NR||NR|AI mg/L|||||||||||||||||Mortality|Mortality||LC50|Not reported|Not applicable||NA||NA||NA||.625||NR||NR|Day(s)|Not reported|NR|7962|Not reported|Not coded|||TEMP, HIS, CTENOPHAGYDON IDELLUS| ||20|||||C|||||||NR|||||||||||||NR|   |Xu,J., X. Ma, W. Hou, and X. Han|17378|Effects of Temperature and Ammonia on Silver Carp, Bighead Carp, Grass Carp and Common Carp|China Environ. Sci.14(3): 214-218|1994|
1193661|7664417|Ammonia|Not reported|Not reported|Not coded||NR||NR||NR|Cyprinus carpio|Common Carp|Animalia|Chordata|Vertebrata|Osteichthyes|Actinopterygii|Cypriniformes|Cyprinidae|Cyprinus|carpio||Fish; Standard Test Species; U.S. Invasive Species|Not reported||NR||NR||NR|Not reported|Not reported||NC||NC||NC|NC|Not coded|NR|Not reported|Fresh water|Lab|NR|Unionized||860||NR||NR|ug/L|||||||||||||||||Unionized||0.86||NR||NR|AI mg/L|||||||||||||||||Mortality|Mortality||LC50|Not reported|Not applicable||NA||NA||NA||1.5||NR||NR|Day(s)|Not reported|NR|7962|Not reported|Not coded|||TEMP, HIS, CTENOPHAGYDON IDELLUS| ||15|||||C|||||||NR|||||||||||||NR|   |Xu,J., X. Ma, W. Hou, and X. Han|17378|Effects of Temperature and Ammonia on Silver Carp, Bighead Carp, Grass Carp and Common Carp|China Environ. Sci.14(3): 214-218|1994|
1193669|7664417|Ammonia|Not reported|Not reported|Not coded||NR||NR||NR|Cyprinus carpio|Common Carp|Animalia|Chordata|Vertebrata|Osteichthyes|Actinopterygii|Cypriniformes|Cyprinidae|Cyprinus|carpio||Fish; Standard Test Species; U.S. Invasive Species|Not reported||NR||NR||NR|Not reported|Not reported||NC||NC||NC|NC|Not coded|NR|Not reported|Fresh water|Lab|NR|Unionized||480||NR||NR|ug/L|||||||||||||||||Unionized||0.48||NR||NR|AI mg/L|||||||||||||||||Mortality|Mortality||LC50|Not reported|Not applicable||NA||NA||NA||3||NR||NR|Day(s)|Not reported|NR|7962|Not reported|Not coded|||CTENOPHAR YNGODON IDELLUS, TEMP, HIS| ||20|||||C|||||||NR|||||||||||||NR|   |Xu,J., X. Ma, W. Hou, and X. Han|17378|Effects of Temperature and Ammonia on Silver Carp, Bighead Carp, Grass Carp and Common Carp|China Environ. Sci.14(3): 214-218|1994|
1215270|7664417|Ammonia|Not reported|Measured|Not coded||NR||NR||NR|Oncorhynchus tshawytscha|Chinook Salmon|Animalia|Chordata|Vertebrata|Osteichthyes|Actinopterygii|Salmoniformes|Salmonidae|Oncorhynchus|tshawytscha||Fish; Standard Test Species; U.S. Threatened and Endangered Species|Underyearling||NR||NR||NR|Not reported|Not reported||NC||NC||NC|NC|Not coded|1.0-7 G|Static|Fresh water|Lab|NR|Unionized||450||430||470|ug/L|||||||||||||||||Unionized||0.45||0.43||0.47|AI mg/L|||||||||||||||||Mortality|Mortality||LC50|Not reported|Not applicable||NA||NA||NA||4||NR||NR|Day(s)|Not reported|NR|74940|Concurrent control|Not coded||SEDIMENT|SEDIMENT LC50, TOXIC UNITS| ||7.0|||||C|||||||NR||7.8*||||||168|||||umhos/cm|   |Servizi,J.A., and R.W. Gordon|20173|Acute Lethal Toxicity of Ammonia and Suspended Sediment Mixtures to Chinook Salmon (Oncorhynchus tshawytscha)|Bull. Environ. Contam. Toxicol.44(4): 650-656|1990|
1040118|7664417|Ammonia|Not reported|Measured|Not reported||NR||NR||NR|Oncorhynchus mykiss|Rainbow Trout|Animalia|Chordata|Vertebrata|Osteichthyes|Actinopterygii|Salmoniformes|Salmonidae|Oncorhynchus|mykiss||Fish; Standard Test Species; U.S. Threatened and Endangered Species; U.S. Invasive Species|Not reported||NR||NR||NR|Not reported|Not reported||NC||NC||NC|NC|Not coded|NR|Not reported|Fresh water|Lab|NR|Unionized||0.42||0.38||0.46|ppm|||||||||||||||||Unionized||0.42||0.38||0.46|AI mg/L|||||||||||||||||Mortality|Mortality|ENDPT/TLM//|LC50/|Not reported|Not applicable||NA||NA||NA||.3472||NR||NR|Day(s)|Not reported|NR|8022|Insufficient|Not reported||CO2 21.5 PPM|MIXTURE| ||||18.7||20.7|C|||||||NR||7.37|||||||||||NR|   |Water Pollution Research Board|2513|Toxicity of Un-Ionized Ammonia|In: Water Pollution Research 1959, Water Pollution Research Board, Dep.of Scientific and Industrial Research, H.M.Stationery Office, London, England:74-80|1960|
2069737|7664417|Ammonia|Not coded|Not coded|United States Environmental Protection Agency||7.6||NR||NR|Oncorhynchus mykiss|Rainbow Trout|Animalia|Chordata|Vertebrata|Osteichthyes|Actinopterygii|Salmoniformes|Salmonidae|Oncorhynchus|mykiss||Fish; Standard Test Species; U.S. Threatened and Endangered Species; U.S. Invasive Species|Not coded||NC||NC||NC|Not coded|Not coded||0.42||NR||NR|g|Not coded|0.42 g|Flow-through|Fresh water|Lab|NC|Not coded|>|126||NR||NR|ppm|||||||||||||||||Not coded|>|126||NR||NR|AI mg/L|||||||||||||||||Mortality|Mortality||LC50|Not coded|Not applicable||NA||NA||NA||4||NR||NR|Day(s)|Unspecified|Aqueous Ammonia (Busan 1215 formulation), 7.6|8022|Control data is presented but without accompanying methodology|Acute|||| |||||||--|||||||--|||||||||||||--|CONTR/STD METHODS USED//   |U.S. Environmental Protection Agency|344|Pesticide Ecotoxicity Database (Formerly:  Environmental Effects Database (EEDB))|Environmental Fate and Effects Division, U.S.EPA, Washington, D.C.:|1992|
1040117|7664417|Ammonia|Not reported|Measured|Not reported||NR||NR||NR|Oncorhynchus mykiss|Rainbow Trout|Animalia|Chordata|Vertebrata|Osteichthyes|Actinopterygii|Salmoniformes|Salmonidae|Oncorhynchus|mykiss||Fish; Standard Test Species; U.S. Threatened and Endangered Species; U.S. Invasive Species|Not reported||NR||NR||NR|Not reported|Not reported||NC||NC||NC|NC|Not coded|NR|Not reported|Fresh water|Lab|NR|Unionized||0.62||0.56||0.68|ppm|||||||||||||||||Unionized||0.62||0.56||0.68|AI mg/L|||||||||||||||||Mortality|Mortality|ENDPT/TLM//|LC50/|Not reported|Not applicable||NA||NA||NA||.3472||NR||NR|Day(s)|Not reported|NR|8022|Insufficient|Not reported||CO2 7.7 PPM|MIXTURE| ||||18.7||20.7|C|||||||NR||7.8|||||||||||NR|   |Water Pollution Research Board|2513|Toxicity of Un-Ionized Ammonia|In: Water Pollution Research 1959, Water Pollution Research Board, Dep.of Scientific and Industrial Research, H.M.Stationery Office, London, England:74-80|1960|
