"Test Number"|"CAS Number "|" Chemical Name"|"Chemical Grade"|"Chemical Analysis"|"Test Method"|" Chemical Purity Mean Op "|" Chemical Purity Mean(%) "|" Chemical Purity Min Op "|" Chemical Purity Min(%) "|" Chemical Purity Max Op "|" Chemical Purity Max(%)"|"Species Scientific Name "|" Species Common Name"|"Species Kingdom "|" Species Phylum "|" Species Sub Phylum "|" Species Superclass "|" Species Class "|" Species Order "|" Species Family "|" Species Genus "|" Species "|" Variety"|"Species Group"|"Organism Lifestage"|" Organism Age Mean Op "|" Organism Age Mean "|" Organism Age Min Op "|" Organism Age Min "|" Organism Age Max Op "|" Organism Age Max "|" Age Units"|"Organism Source"|" Organism Initial Weight Mean Op "|" Organism Initial Weight Mean "|" Organism Initial Weight Min Op "|" Organism Initial Weight Min "|" Organism Initial Weight Max Op "|" Organism Initial Weight Max "|" Organism Initial Weight Units"|Gender|"Organism Comment"|"Exposure Type"|"Media Type"|"Test Location"|"Number of Doses"|"Conc 1 Type (Author) "|" Conc 1 Mean Op (Author) "|" Conc 1 Mean (Author) "|" Conc 1 Min Op (Author) "|" Conc Min 1 (Author) "|" Conc 1 Max Op (Author) "|" Conc 1 Max (Author) "|" Conc 1 Units (Author) "|" Conc 2 Type (Author) "|" Conc 2 Mean Op (Author) "|" Conc 2 Mean (Author) "|" Conc 2 Min Op (Author) "|" Conc Min 2 (Author) "|" Conc 2 Max Op (Author) "|" Conc 2 Max (Author) "|" Conc 2 Units (Author) "|" Conc 3 Type (Author) "|" Conc 3 Mean Op (Author) "|" Conc 3 Mean (Author) "|" Conc 3 Min Op (Author) "|" Conc Min 3 (Author) "|" Conc 3 Max Op (Author) "|" Conc 3 Max (Author) "|" Conc 3 Units (Author)"|"Conc 1 Type (Standardized) "|" Conc 1 Mean Op (Standardized) "|" Conc 1 Mean (Standardized) "|" Conc 1 Min Op (Standardized) "|" Conc Min 1 (Standardized) "|" Conc 1 Max Op (Standardized) "|" Conc 1 Max (Standardized) "|" Conc 1 Units (Standardized) "|" Conc 2 Type (Standardized) "|" Conc 2 Mean Op (Standardized) "|" Conc 2 Mean (Standardized) "|" Conc 2 Min Op (Standardized) "|" Conc Min 2 (Standardized) "|" Conc 2 Max Op (Standardized) "|" Conc 2 Max (Standardized) "|" Conc 2 Units (Standardized) "|" Conc 3 Type (Standardized) "|" Conc 3 Mean Op (Standardized) "|" Conc 3 Mean (Standardized) "|" Conc 3 Min Op (Standardized) "|" Conc Min 3 (Standardized) "|" Conc 3 Max Op (Standardized) "|" Conc 3 Max (Standardized) "|" Conc 3 Units (Standardized)"|Effect|"Effect Measurement"|"EE Comment"|Endpoint|"Response Site"|"Statistical Significance "|" Significance Level Mean Op "|" Significance Level Mean "|" Significance Level Min Op "|" Significance Level Min "|" Significance Level Max Op "|" Significance Level Max"|" Observed Duration Mean Op (Days) "|" Observed Duration Mean (Days) "|" Observed Duration Min Op (Days) "|" Observed Duration Min (Days) "|" Observed Duration Max Op (Days) "|" Observed Duration Max (Days) "|" Observed Duration Units (Days)"|"Chemical Formulation"|"Chemical Comment"|"Species NCBI TaxID"|Control|"Test Type"|Doses|"Experimental Design"|"Other Effects"|"Result Comment"|" Temperature Mean Op "|" Temperature Mean "|" Temperature Min Op "|" Temperature Min "|" Temperature Max Op "|" Temperature Max "|" Temperature Units"|" Dissolved Oxygen Mean Op "|" Dissolved Oxygen Mean "|" Dissolved Oxygen Min Op "|" Dissolved Oxygen Min "|" Dissolved Oxygen Max Op "|" Dissolved Oxygen Max "|" Dissolved Oxygen Units"|" pH Mean Op "|" pH Mean "|" pH Min Op "|" pH Min "|" pH Max Op "|" pH Max"|" Conductivity Mean Op "|" Conductivity Mean "|" Conductivity Min Op "|" Conductivity Min "|" Conductivity Max Op "|" Conductivity Max "|" Conductivity Units"|"General Comments"|"Author "|" Reference Number "|" Title "|" Source "|" Publication Year"|
1111125|7440439|Cadmium|Not reported|Unmeasured|Not coded||NR||NR||NR|Crassostrea rhizophorae|Mangrove Oyster|Animalia|Mollusca|||Bivalvia|Ostreoida|Ostreidae|Crassostrea|rhizophorae||Molluscs|Not reported||NR||NR||NR|Not reported|Not reported||NC||NC||NC|NC|Not coded|NR|Static|Fresh water|Lab|NR|Total||5000||NR||NR|ug/L|||||||||||||||||Total||5||NR||NR|AI mg/L|||||||||||||||||Mortality|Mortality||LC50|Not reported|Not applicable||NA||NA||NA||4||NR||NR|Day(s)|Not reported|NR|37643|Insufficient|Not coded|||| ||24*|||||C|||||||NR|||||||||||||NR|   |Chung,K.S.|8329|Acute Toxicity of Cadmium and Copper in the Mangrove Oyster (La Aguda Toxididad de Cadmio y Cobre en la Ostra de Mangre (Crassostrea rhizophrae))|Acta Cient. Venez.29(2): 14-|1978|
1031461|7440439|Cadmium|Not reported|Unmeasured|Not coded||NR||NR||NR|Physa gyrina|Pouch Snail|Animalia|Mollusca|||Gastropoda|Basommatophora|Physidae|Physa|gyrina||Molluscs|Juvenile||NR||NR||NR|Not reported|Not reported||NC||NC||NC|NC|Not coded|NR|Static|Fresh water|Lab|NR|Total||410||NR||NR|ug/L|||||||||||||||||Total||0.41||NR||NR|AI mg/L|||||||||||||||||Mortality|Mortality||LC50*|Not reported|Not applicable||NA||NA||NA||4||NR||NR|Day(s)|Not reported|NR|175860|Satisfactory|Not coded|||UPTAKE, ELIMINIATION| |||||||NR|||||||NR|||||||||||||NR|   |Wier,C.F., and W.M. Walter|2021|Toxicity of Cadmium in the Freshwater Snail, Physa gyrina Say|J. Environ. Qual.5(4): 359-362|1976|
1049701|7440439|Cadmium|Not reported|Unmeasured|Not coded||NR||NR||NR|Lamellidens marginalis|Mussel|Animalia|Mollusca|||Bivalvia|Unionoida|Unionidae|Lamellidens|marginalis||Molluscs|Not reported||NR||NR||NR|Not reported|Not reported||NC||NC||NC|NC|Not coded|NR|Renewal|Fresh water|Lab|NR|Total||10000||NR||NR|ug/L|||||||||||||||||Total||10||NR||NR|AI mg/L|||||||||||||||||Mortality|Mortality||LC50|Not reported|Not applicable||NA||NA||NA||4||NR||NR|Day(s)|Not reported|NR|644998|Insufficient|Not coded|||| |||||||NR|||||||NR|||||||||||||NR|   |Hameed,P.S., and A.I.M. Raj|3311|Effects of Copper, Cadmium and Mercury on Crystalline Style of the Freshwater Mussel Lamellidens marginalis (Lamarck)|Indian J. Environ. Health31(2): 131-136|1989|
1031383|7440439|Cadmium|Not reported|Unmeasured|Not coded||NR||NR||NR|Amnicola sp.|Spire Snail|Animalia|Mollusca|||Gastropoda|Neotaenioglossa|Hydrobiidae|Amnicola|sp.||Molluscs|Egg||NR||NR||NR|Not reported|Not reported||NC||NC||NC|NC|Not coded|NR|Static|Fresh water|Lab|NR|Total||3800||NR||NR|ug/L|||||||||||||||||Total||3.8||NR||NR|AI mg/L|||||||||||||||||Mortality|Mortality||LC50*|Not reported|Not applicable||NA||NA||NA||4||NR||NR|Day(s)|Not reported|NR||Insufficient|Not coded|||| ||17|||||C||6.2|||||mg/L||7.6|||||||||||NR|   |Rehwoldt,R., L. Lasko, C. Shaw, and E. Wirhowski|2020|The Acute Toxicity of Some Heavy Metal Ions Toward Benthic Organisms|Bull. Environ. Contam. Toxicol.10(5): 291-294|1973|
1031385|7440439|Cadmium|Not reported|Unmeasured|Not coded||NR||NR||NR|Amnicola sp.|Spire Snail|Animalia|Mollusca|||Gastropoda|Neotaenioglossa|Hydrobiidae|Amnicola|sp.||Molluscs|Adult||NR||NR||NR|Not reported|Not reported||NC||NC||NC|NC|Not coded|NR|Static|Fresh water|Lab|NR|Total||8400||NR||NR|ug/L|||||||||||||||||Total||8.4||NR||NR|AI mg/L|||||||||||||||||Mortality|Mortality||LC50*|Not reported|Not applicable||NA||NA||NA||4||NR||NR|Day(s)|Not reported|NR||Insufficient|Not coded|||| ||17|||||C||6.2|||||mg/L||7.6|||||||||||NR|   |Rehwoldt,R., L. Lasko, C. Shaw, and E. Wirhowski|2020|The Acute Toxicity of Some Heavy Metal Ions Toward Benthic Organisms|Bull. Environ. Contam. Toxicol.10(5): 291-294|1973|
1111124|7440439|Cadmium|Not reported|Unmeasured|Not coded||NR||NR||NR|Crassostrea rhizophorae|Mangrove Oyster|Animalia|Mollusca|||Bivalvia|Ostreoida|Ostreidae|Crassostrea|rhizophorae||Molluscs|Not reported||NR||NR||NR|Not reported|Not reported||NC||NC||NC|NC|Not coded|NR|Static|Fresh water|Lab|NR|Total||45000||NR||NR|ug/L|||||||||||||||||Total||45||NR||NR|AI mg/L|||||||||||||||||Mortality|Mortality||LC50|Not reported|Not applicable||NA||NA||NA||3.5||NR||NR|Day(s)|Not reported|NR|37643|Insufficient|Not coded|||| ||24*|||||C|||||||NR|||||||||||||NR|   |Chung,K.S.|8329|Acute Toxicity of Cadmium and Copper in the Mangrove Oyster (La Aguda Toxididad de Cadmio y Cobre en la Ostra de Mangre (Crassostrea rhizophrae))|Acta Cient. Venez.29(2): 14-|1978|
1031384|7440439|Cadmium|Not reported|Unmeasured|Not coded||NR||NR||NR|Amnicola sp.|Spire Snail|Animalia|Mollusca|||Gastropoda|Neotaenioglossa|Hydrobiidae|Amnicola|sp.||Molluscs|Adult||NR||NR||NR|Not reported|Not reported||NC||NC||NC|NC|Not coded|NR|Static|Fresh water|Lab|NR|Total||10100||NR||NR|ug/L|||||||||||||||||Total||10.1||NR||NR|AI mg/L|||||||||||||||||Mortality|Mortality||LC50*|Not reported|Not applicable||NA||NA||NA||1||NR||NR|Day(s)|Not reported|NR||Insufficient|Not coded|||| ||17|||||C||6.2|||||mg/L||7.6|||||||||||NR|   |Rehwoldt,R., L. Lasko, C. Shaw, and E. Wirhowski|2020|The Acute Toxicity of Some Heavy Metal Ions Toward Benthic Organisms|Bull. Environ. Contam. Toxicol.10(5): 291-294|1973|
1031456|7440439|Cadmium|Not reported|Unmeasured|Not coded||NR||NR||NR|Physa gyrina|Pouch Snail|Animalia|Mollusca|||Gastropoda|Basommatophora|Physidae|Physa|gyrina||Molluscs|Adult||NR||NR||NR|Not reported|Not reported||NC||NC||NC|NC|Not coded|NR|Static|Fresh water|Lab|NR|Total||7600||NR||NR|ug/L|||||||||||||||||Total||7.6||NR||NR|AI mg/L|||||||||||||||||Mortality|Mortality||LC50*|Not reported|Not applicable||NA||NA||NA||1||NR||NR|Day(s)|Not reported|NR|175860|Satisfactory|Not coded|||UPTAKE, ELIMINIATION| |||||||NR|||||||NR|||||||||||||NR|   |Wier,C.F., and W.M. Walter|2021|Toxicity of Cadmium in the Freshwater Snail, Physa gyrina Say|J. Environ. Qual.5(4): 359-362|1976|
1111126|7440439|Cadmium|Not reported|Unmeasured|Not coded||NR||NR||NR|Crassostrea rhizophorae|Mangrove Oyster|Animalia|Mollusca|||Bivalvia|Ostreoida|Ostreidae|Crassostrea|rhizophorae||Molluscs|Not reported||NR||NR||NR|Not reported|Not reported||NC||NC||NC|NC|Not coded|NR|Static|Fresh water|Lab|NR|Total||900||NR||NR|ug/L|||||||||||||||||Total||0.9||NR||NR|AI mg/L|||||||||||||||||Mortality|Mortality||LC50|Not reported|Not applicable||NA||NA||NA||5||NR||NR|Day(s)|Not reported|NR|37643|Insufficient|Not coded|||| ||24*|||||C|||||||NR|||||||||||||NR|   |Chung,K.S.|8329|Acute Toxicity of Cadmium and Copper in the Mangrove Oyster (La Aguda Toxididad de Cadmio y Cobre en la Ostra de Mangre (Crassostrea rhizophrae))|Acta Cient. Venez.29(2): 14-|1978|
1031382|7440439|Cadmium|Not reported|Unmeasured|Not coded||NR||NR||NR|Amnicola sp.|Spire Snail|Animalia|Mollusca|||Gastropoda|Neotaenioglossa|Hydrobiidae|Amnicola|sp.||Molluscs|Egg||NR||NR||NR|Not reported|Not reported||NC||NC||NC|NC|Not coded|NR|Static|Fresh water|Lab|NR|Total||5100||NR||NR|ug/L|||||||||||||||||Total||5.1||NR||NR|AI mg/L|||||||||||||||||Mortality|Mortality||LC50*|Not reported|Not applicable||NA||NA||NA||1||NR||NR|Day(s)|Not reported|NR||Insufficient|Not coded|||| ||17|||||C||6.2|||||mg/L||7.6|||||||||||NR|   |Rehwoldt,R., L. Lasko, C. Shaw, and E. Wirhowski|2020|The Acute Toxicity of Some Heavy Metal Ions Toward Benthic Organisms|Bull. Environ. Contam. Toxicol.10(5): 291-294|1973|
1144005|7440439|Cadmium|Not reported|Measured|Not coded||NR||NR||NR|Polycelis tenuis|Turbellarian|Animalia|Platyhelminthes|||Turbellaria|Tricladida|Planariidae|Polycelis|tenuis||Worms|Not reported||NR||NR||NR|Not reported|Not reported||NC||NC||NC|NC|Not coded|10-12 MM|Flow-through|Fresh water|Lab|NR|Total||80000||NR||NR|ug/L|||||||||||||||||Total||80||NR||NR|AI mg/L|||||||||||||||||Mortality|Mortality|MSMT/TIME RESPONSE////|LC50|Not reported|Not applicable||NA||NA||NA||4||NR||NR|Day(s)|Not reported|NR|66754|Concurrent control|Not coded|||LT50| ||12|||||C|>|96|||||%||7.7||||||||216||488|umhos/cm|   |Williams,K.A., D.W.J. Green, and D. Pascoe|12041|Studies on the Acute Toxicity of Pollutants to Freshwater Macroinvertebrates. 1. Cadmium|Arch. Hydrobiol.102(4): 461-471|1985|
1143993|7440439|Cadmium|Not reported|Measured|Not coded||NR||NR||NR|Limnodrilus hoffmeisteri|Tubificid Worm, Oligochaete|Animalia|Annelida|||Oligochaeta|Haplotaxida|Tubificidae|Limnodrilus|hoffmeisteri||Worms|Not reported||NR||NR||NR|Not reported|Not reported||NC||NC||NC|NC|Not coded|30-40 MM|Flow-through|Fresh water|Lab|NR|Total||2900||NR||NR|ug/L|||||||||||||||||Total||2.9||NR||NR|AI mg/L|||||||||||||||||Mortality|Mortality|MSMT/TIME RESPONSE////|LC50|Not reported|Not applicable||NA||NA||NA||4||NR||NR|Day(s)|Not reported|NR|76587|Concurrent control|Not coded|||LT50| ||12|||||C|>|96|||||%||7.7||||||||216||488|umhos/cm|   |Williams,K.A., D.W.J. Green, and D. Pascoe|12041|Studies on the Acute Toxicity of Pollutants to Freshwater Macroinvertebrates. 1. Cadmium|Arch. Hydrobiol.102(4): 461-471|1985|
1241971|7440439|Cadmium|Not reported|Unmeasured|Not coded||NR||NR||NR|Hediste diversicolor|Ragworm|Animalia|Annelida|Polychaeta||Errantia|Aciculata|Nereididae|Hediste|diversicolor||Worms|Not reported||NR||NR||NR|Not reported|Wild||NC||NC||NC|NC|Not reported|NR|Renewal|Fresh water|Lab|6|Dissolved||NR/|>|0/|<|1000/|umol/L|||||||||||||||||Dissolved||NR|>|0|<|112.41|AI mg/L|||||||||||||||||Mortality|Mortality||LC50|Not reported|Not applicable||NA||NA||NA||4||NR||NR|Day(s)|Not reported|NR|126592|Concurrent control|Not coded||USED ARTIFICIAL SEAWATER (TMN), WORMS FROM BLACKWATER ESTUARY|SURVEY| CONC/FROM GRAPH//TESTID/5//MSMT/NR//DOSES/100/178/316/562/1000 UMOL/L//SOURCE/WLD//WTINT/NR//DNUM/6//SEX/NR//TMETH/NR//STYPE/NR//ETIME/21 D//AP RATE/NR//SAMPN/NR//WTAT/NR//INTAKE/NR//COMPEP/NR//LD/NR//DW/NR//STST/NR//HMA/NR//NA/NR//CL/NR//DIC/NR//CA/NR//POT/NR//MG/NR//SO4/NR//SULF/NR//||10|||||C|||||||NR|||||||||||||NR|   CONC/FROM GRAPH//TESTID/5//MSMT/NR//DOSES/100/178/316/562/1000 UMOL/L//SOURCE/WLD//WTINT/NR//DNUM/6//SEX/NR//TMETH/NR//STYPE/NR//ETIME/21 D//AP RATE/NR//SAMPN/NR//WTAT/NR//INTAKE/NR//COMPEP/NR//LD/NR//DW/NR//STST/NR//HMA/NR//NA/NR//CL/NR//DIC/NR//CA/NR//POT/NR//MG/NR//SO4/NR//SULF/NR//|Mouneyrac,C., O. Mastain, J.C. Amiard, C. Amiard-Triquet, P. Beaunier, A.Y. Jeantet, B.D. Smith, and P.S. Rainbow|75379|Trace-Metal Detoxification and Tolerance of the Estuarine Worm Hediste diversicolor Chronically Exposed in Their Environment|Mar. Biol.143(4): 731-744|2003|
1031373|7440439|Cadmium|Not reported|Unmeasured|Not coded||NR||NR||NR|Nais sp.|Oligochaete|Animalia|Annelida|||Oligochaeta|Haplotaxida|Naididae|Nais|sp.||Worms|Not reported||NR||NR||NR|Not reported|Not reported||NC||NC||NC|NC|Not coded|NR|Static|Fresh water|Lab|NR|Total||1700||NR||NR|ug/L|||||||||||||||||Total||1.7||NR||NR|AI mg/L|||||||||||||||||Mortality|Mortality||LC50*|Not reported|Not applicable||NA||NA||NA||4||NR||NR|Day(s)|Not reported|NR|74730|Insufficient|Not coded|||| ||17|||||C||6.2|||||mg/L||7.6|||||||||||NR|   |Rehwoldt,R., L. Lasko, C. Shaw, and E. Wirhowski|2020|The Acute Toxicity of Some Heavy Metal Ions Toward Benthic Organisms|Bull. Environ. Contam. Toxicol.10(5): 291-294|1973|
1241977|7440439|Cadmium|Not reported|Unmeasured|Not coded||NR||NR||NR|Hediste diversicolor|Ragworm|Animalia|Annelida|Polychaeta||Errantia|Aciculata|Nereididae|Hediste|diversicolor||Worms|Not reported||NR||NR||NR|Not reported|Wild||NC||NC||NC|NC|Not reported|NR|Renewal|Fresh water|Lab|6|Dissolved||NR/|>|0/|<|1000/|umol/L|||||||||||||||||Dissolved||NR|>|0|<|112.41|AI mg/L|||||||||||||||||Mortality|Mortality||LC50|Not reported|Not applicable||NA||NA||NA||21||NR||NR|Day(s)|Not reported|NR|126592|Concurrent control|Not coded||USED ARTIFICIAL SEAWATER (TMN), WORMS FROM BLACKWATER ESTUARY|SURVEY| CONC/FROM GRAPH//TESTID/5//MSMT/NR//DOSES/100/178/316/562/1000 UMOL/L//SOURCE/WLD//WTINT/NR//DNUM/6//SEX/NR//TMETH/NR//STYPE/NR//ETIME/21 D//AP RATE/NR//SAMPN/NR//WTAT/NR//INTAKE/NR//COMPEP/NR//LD/NR//DW/NR//STST/NR//HMA/NR//NA/NR//CL/NR//DIC/NR//CA/NR//POT/NR//MG/NR//SO4/NR//SULF/NR//||10|||||C|||||||NR|||||||||||||NR|   CONC/FROM GRAPH//TESTID/5//MSMT/NR//DOSES/100/178/316/562/1000 UMOL/L//SOURCE/WLD//WTINT/NR//DNUM/6//SEX/NR//TMETH/NR//STYPE/NR//ETIME/21 D//AP RATE/NR//SAMPN/NR//WTAT/NR//INTAKE/NR//COMPEP/NR//LD/NR//DW/NR//STST/NR//HMA/NR//NA/NR//CL/NR//DIC/NR//CA/NR//POT/NR//MG/NR//SO4/NR//SULF/NR//|Mouneyrac,C., O. Mastain, J.C. Amiard, C. Amiard-Triquet, P. Beaunier, A.Y. Jeantet, B.D. Smith, and P.S. Rainbow|75379|Trace-Metal Detoxification and Tolerance of the Estuarine Worm Hediste diversicolor Chronically Exposed in Their Environment|Mar. Biol.143(4): 731-744|2003|
1143992|7440439|Cadmium|Not reported|Measured|Not coded||NR||NR||NR|Limnodrilus hoffmeisteri|Tubificid Worm, Oligochaete|Animalia|Annelida|||Oligochaeta|Haplotaxida|Tubificidae|Limnodrilus|hoffmeisteri||Worms|Not reported||NR||NR||NR|Not reported|Not reported||NC||NC||NC|NC|Not coded|30-40 MM|Flow-through|Fresh water|Lab|NR|Total||6400||NR||NR|ug/L|||||||||||||||||Total||6.4||NR||NR|AI mg/L|||||||||||||||||Mortality|Mortality|MSMT/CONC RESPONSE////|LC50|Not reported|Not applicable||NA||NA||NA||2||NR||NR|Day(s)|Not reported|NR|76587|Concurrent control|Not coded|||LT50| ||12|||||C|>|96|||||%||7.7||||||||216||488|umhos/cm|   |Williams,K.A., D.W.J. Green, and D. Pascoe|12041|Studies on the Acute Toxicity of Pollutants to Freshwater Macroinvertebrates. 1. Cadmium|Arch. Hydrobiol.102(4): 461-471|1985|
1241973|7440439|Cadmium|Not reported|Unmeasured|Not coded||NR||NR||NR|Hediste diversicolor|Ragworm|Animalia|Annelida|Polychaeta||Errantia|Aciculata|Nereididae|Hediste|diversicolor||Worms|Not reported||NR||NR||NR|Not reported|Wild||NC||NC||NC|NC|Not reported|NR|Renewal|Fresh water|Lab|6|Dissolved||NR/|>|0/|<|1000/|umol/L|||||||||||||||||Dissolved||NR|>|0|<|112.41|AI mg/L|||||||||||||||||Mortality|Mortality||LC50|Not reported|Not applicable||NA||NA||NA||7||NR||NR|Day(s)|Not reported|NR|126592|Concurrent control|Not coded||USED ARTIFICIAL SEAWATER (TMN), WORMS FROM BLACKWATER ESTUARY|SURVEY| CONC/FROM GRAPH//TESTID/5//MSMT/NR//DOSES/100/178/316/562/1000 UMOL/L//SOURCE/WLD//WTINT/NR//DNUM/6//SEX/NR//TMETH/NR//STYPE/NR//ETIME/21 D//AP RATE/NR//SAMPN/NR//WTAT/NR//INTAKE/NR//COMPEP/NR//LD/NR//DW/NR//STST/NR//HMA/NR//NA/NR//CL/NR//DIC/NR//CA/NR//POT/NR//MG/NR//SO4/NR//SULF/NR//||10|||||C|||||||NR|||||||||||||NR|   CONC/FROM GRAPH//TESTID/5//MSMT/NR//DOSES/100/178/316/562/1000 UMOL/L//SOURCE/WLD//WTINT/NR//DNUM/6//SEX/NR//TMETH/NR//STYPE/NR//ETIME/21 D//AP RATE/NR//SAMPN/NR//WTAT/NR//INTAKE/NR//COMPEP/NR//LD/NR//DW/NR//STST/NR//HMA/NR//NA/NR//CL/NR//DIC/NR//CA/NR//POT/NR//MG/NR//SO4/NR//SULF/NR//|Mouneyrac,C., O. Mastain, J.C. Amiard, C. Amiard-Triquet, P. Beaunier, A.Y. Jeantet, B.D. Smith, and P.S. Rainbow|75379|Trace-Metal Detoxification and Tolerance of the Estuarine Worm Hediste diversicolor Chronically Exposed in Their Environment|Mar. Biol.143(4): 731-744|2003|
1144002|7440439|Cadmium|Not reported|Measured|Not coded||NR||NR||NR|Polycelis tenuis|Turbellarian|Animalia|Platyhelminthes|||Turbellaria|Tricladida|Planariidae|Polycelis|tenuis||Worms|Not reported||NR||NR||NR|Not reported|Not reported||NC||NC||NC|NC|Not coded|10-12 MM|Flow-through|Fresh water|Lab|NR|Total||270000||NR||NR|ug/L|||||||||||||||||Total||270||NR||NR|AI mg/L|||||||||||||||||Mortality|Mortality|MSMT/CONC RESPONSE////|LC50|Not reported|Not applicable||NA||NA||NA||1||NR||NR|Day(s)|Not reported|NR|66754|Concurrent control|Not coded|||LT50| ||12|||||C|>|96|||||%||7.7||||||||216||488|umhos/cm|   |Williams,K.A., D.W.J. Green, and D. Pascoe|12041|Studies on the Acute Toxicity of Pollutants to Freshwater Macroinvertebrates. 1. Cadmium|Arch. Hydrobiol.102(4): 461-471|1985|
1143994|7440439|Cadmium|Not reported|Measured|Not coded||NR||NR||NR|Limnodrilus hoffmeisteri|Tubificid Worm, Oligochaete|Animalia|Annelida|||Oligochaeta|Haplotaxida|Tubificidae|Limnodrilus|hoffmeisteri||Worms|Not reported||NR||NR||NR|Not reported|Not reported||NC||NC||NC|NC|Not coded|30-40 MM|Flow-through|Fresh water|Lab|NR|Total||2400||NR||NR|ug/L|||||||||||||||||Total||2.4||NR||NR|AI mg/L|||||||||||||||||Mortality|Mortality|MSMT/CONC RESPONSE////|LC50|Not reported|Not applicable||NA||NA||NA||4||NR||NR|Day(s)|Not reported|NR|76587|Concurrent control|Not coded|||LT50| ||12|||||C|>|96|||||%||7.7||||||||216||488|umhos/cm|   |Williams,K.A., D.W.J. Green, and D. Pascoe|12041|Studies on the Acute Toxicity of Pollutants to Freshwater Macroinvertebrates. 1. Cadmium|Arch. Hydrobiol.102(4): 461-471|1985|
1143990|7440439|Cadmium|Not reported|Measured|Not coded||NR||NR||NR|Limnodrilus hoffmeisteri|Tubificid Worm, Oligochaete|Animalia|Annelida|||Oligochaeta|Haplotaxida|Tubificidae|Limnodrilus|hoffmeisteri||Worms|Not reported||NR||NR||NR|Not reported|Not reported||NC||NC||NC|NC|Not coded|30-40 MM|Flow-through|Fresh water|Lab|NR|Total||24000||NR||NR|ug/L|||||||||||||||||Total||24||NR||NR|AI mg/L|||||||||||||||||Mortality|Mortality|MSMT/CONC RESPONSE////|LC50|Not reported|Not applicable||NA||NA||NA||1||NR||NR|Day(s)|Not reported|NR|76587|Concurrent control|Not coded|||LT50| ||12|||||C|>|96|||||%||7.7||||||||216||488|umhos/cm|   |Williams,K.A., D.W.J. Green, and D. Pascoe|12041|Studies on the Acute Toxicity of Pollutants to Freshwater Macroinvertebrates. 1. Cadmium|Arch. Hydrobiol.102(4): 461-471|1985|
1144006|7440439|Cadmium|Not reported|Measured|Not coded||NR||NR||NR|Polycelis tenuis|Turbellarian|Animalia|Platyhelminthes|||Turbellaria|Tricladida|Planariidae|Polycelis|tenuis||Worms|Not reported||NR||NR||NR|Not reported|Not reported||NC||NC||NC|NC|Not coded|10-12 MM|Flow-through|Fresh water|Lab|NR|Total||74000||NR||NR|ug/L|||||||||||||||||Total||74||NR||NR|AI mg/L|||||||||||||||||Mortality|Mortality|MSMT/CONC RESPONSE////|LC50|Not reported|Not applicable||NA||NA||NA||4||NR||NR|Day(s)|Not reported|NR|66754|Concurrent control|Not coded|||LT50| ||12|||||C|>|96|||||%||7.7||||||||216||488|umhos/cm|   |Williams,K.A., D.W.J. Green, and D. Pascoe|12041|Studies on the Acute Toxicity of Pollutants to Freshwater Macroinvertebrates. 1. Cadmium|Arch. Hydrobiol.102(4): 461-471|1985|
1143989|7440439|Cadmium|Not reported|Measured|Not coded||NR||NR||NR|Limnodrilus hoffmeisteri|Tubificid Worm, Oligochaete|Animalia|Annelida|||Oligochaeta|Haplotaxida|Tubificidae|Limnodrilus|hoffmeisteri||Worms|Not reported||NR||NR||NR|Not reported|Not reported||NC||NC||NC|NC|Not coded|30-40 MM|Flow-through|Fresh water|Lab|NR|Total||20000||NR||NR|ug/L|||||||||||||||||Total||20||NR||NR|AI mg/L|||||||||||||||||Mortality|Mortality|MSMT/TIME RESPONSE////|LC50|Not reported|Not applicable||NA||NA||NA||1||NR||NR|Day(s)|Not reported|NR|76587|Concurrent control|Not coded|||LT50| ||12|||||C|>|96|||||%||7.7||||||||216||488|umhos/cm|   |Williams,K.A., D.W.J. Green, and D. Pascoe|12041|Studies on the Acute Toxicity of Pollutants to Freshwater Macroinvertebrates. 1. Cadmium|Arch. Hydrobiol.102(4): 461-471|1985|
